kind,symbol,title
c,D21,PAPER-MAKINGPRODUCTION OF CELLULOSE
u,D21B,FIBROUS RAW MATERIALS OR THEIR MECHANICAL TREATMENT
u,D21C,PRODUCTION OF CELLULOSE BY REMOVING NON-CELLULOSE SUBSTANCES FROM CELLULOSE- CONTAINING MATERIALSREGENERATION OF PULPING LIQUORSAPPARATUS THEREFOR
u,D21D,TREATMENT OF THE MATERIALS BEFORE PASSING TO THE PAPER-MAKING MACHINE
u,D21F,PAPER-MAKING MACHINESMETHODS OF PRODUCING PAPER THEREON
u,D21G,"CALENDERSACCESSORIES FOR PAPER-MAKING MACHINESwinders or rewinders for finished products, means for adjustment of wrinkles or lateral extensions"
u,D21H,"PULP COMPOSITIONSPREPARATION THEREOF NOT COVERED BY SUBCLASSES , IMPREGNATING OR COATING OF PAPERTREATMENT OF FINISHED PAPER NOT COVERED BY CLASS  OR SUBCLASS PAPER NOT OTHERWISE PROVIDED FOR"
u,D21J,FIBREBOARDMANUFACTURE OF ARTICLES FROM CELLULOSIC FIBROUS SUSPENSIONS OR FROM PAPIER-MÂCHÉmanufacture of articles by dry processes
c,D99,SUBJECT MATTER NOT OTHERWISE PROVIDED FOR IN THIS SECTION
u,D99Z,SUBJECT MATTER NOT OTHERWISE PROVIDED FOR IN THIS SECTION
s,E,FIXED CONSTRUCTIONS
c,E01,"CONSTRUCTION OF ROADS, RAILWAYS, OR BRIDGES"
u,E01B,"PERMANENT WAYPERMANENT-WAY TOOLSMACHINES FOR MAKING RAILWAYS OF ALL KINDSderailing or rerailing blocks on track, track brakes or retarders removal of foreign matter from the permanent way, vegetation control, applying liquids"
u,E01C,"CONSTRUCTION OF, OR SURFACES FOR, ROADS, SPORTS GROUNDS, OR THE LIKEMACHINES OR AUXILIARY TOOLS FOR CONSTRUCTION OR REPAIRforming road or like surfaces by compacting or grading snow or ice"
u,E01D,BRIDGESbridges extending between terminal buildings and aircraft for embarking or disembarking passengers
u,E01F,"ADDITIONAL WORK, SUCH AS EQUIPPING ROADS OR THE CONSTRUCTION OF PLATFORMS, HELICOPTER LANDING STAGES, SIGNS, SNOW FENCES, OR THE LIKE"
u,E01H,"STREET CLEANINGCLEANING OF PERMANENT WAYSCLEANING BEACHESCLEANING LANDDISPERSING FOG IN GENERALmowers convertible to apparatus for sweeping or cleaning lawns or other surfaces, e.g. to remove snow, or capable of sweeping or cleaning lawns or other surfaces cleaning in general"
c,E02,HYDRAULIC ENGINEERINGFOUNDATIONSSOIL-SHIFTING
u,E02B,HYDRAULIC ENGINEERINGship-lifting dredging
u,E02C,SHIP-LIFTING DEVICES OR MECHANISMS
u,E02D,FOUNDATIONSEXCAVATIONSEMBANKMENTSspecially adapted for hydraulic engineering UNDERGROUND OR UNDERWATER STRUCTURES
u,E02F,DREDGINGSOIL-SHIFTINGwinning peat
c,E03,WATER SUPPLYSEWERAGE
u,E03B,"INSTALLATIONS OR METHODS FOR OBTAINING, COLLECTING, OR DISTRIBUTING WATERdrilling wells, obtaining fluids in general from wells pipe-line systems in general"
u,E03C,"DOMESTIC PLUMBING INSTALLATIONS FOR FRESH WATER OR WASTE WATERnot connected to either water-supply main or to waste pipe devices of the kind used in the ground , SINKS"
u,E03D,WATER-CLOSETS OR URINALS WITH FLUSHING DEVICESFLUSHING VALVES THEREFOR
u,E03F,SEWERSCESSPOOLS
c,E04,BUILDING
u,E04B,"GENERAL BUILDING CONSTRUCTIONSWALLS, e.g. PARTITIONSROOFSFLOORSCEILINGSINSULATION OR OTHER PROTECTION OF BUILDINGSborder constructions of openings in walls, floors, or ceilings"
u,E04C,"STRUCTURAL ELEMENTSBUILDING MATERIALSfor bridges specially designed for insulation or other protection elements used as building aids for mining for tunnels structural elements with broader range of application than for building engineering , particularly"
u,E04D,ROOF COVERINGSSKY-LIGHTSGUTTERSROOF-WORKING TOOLScoverings of outer walls by plaster or other porous material
u,E04F,"FINISHING WORK ON BUILDINGS, e.g. STAIRS, FLOORSwindows, doors"
u,E04G,"SCAFFOLDINGFORMSSHUTTERINGBUILDING IMPLEMENTS OR AIDS, OR THEIR USEHANDLING BUILDING MATERIALS ON THE SITEREPAIRING, BREAKING-UP OR OTHER WORK ON EXISTING BUILDINGS"
u,E04H,"BUILDINGS OR LIKE STRUCTURES FOR PARTICULAR PURPOSESSWIMMING OR SPLASH BATHS OR POOLSMASTSFENCINGTENTS OR CANOPIES, IN GENERALfoundations"
c,E05,LOCKSKEYSWINDOW OR DOOR FITTINGSSAFES
u,E05B,LOCKSACCESSORIES THEREFORHANDCUFFS
u,E05C,"BOLTS OR FASTENING DEVICES FOR WINGS, SPECIALLY FOR DOORS OR WINDOWSlatching means for sideboard or tailgate structures for vehicles fastening devices for constructional or engineering elements , locks, fastening devices structurally or operatively combined or having significant cooperation with locks means for operating or controlling wing fasteners in conjunction with mechanisms for moving the wing"
u,E05D,"HINGES OR SUSPENSION DEVICES FOR DOORS, WINDOWS OR WINGSpivotal connections in general"
u,E05F,"DEVICES FOR MOVING WINGS INTO OPEN OR CLOSED POSITIONCHECKS FOR WINGSWING FITTINGS NOT OTHERWISE PROVIDED FOR, CONCERNED WITH THE FUNCTIONING OF THE WING"
u,E05G,SAFES OR STRONG-ROOMS FOR VALUABLESBANK PROTECTION DEVICESSAFETY TRANSACTION PARTITIONSalarm arrangements per se
c,E06,"DOORS, WINDOWS, SHUTTERS, OR ROLLER BLINDS, IN GENERALLADDERS"
u,E06B,"FIXED OR MOVABLE CLOSURES FOR OPENINGS IN BUILDINGS, VEHICLES, FENCES, OR LIKE ENCLOSURES, IN GENERAL, e.g. DOORS, WINDOWS, BLINDS, GATESshades or blinds for greenhouses curtains lids for car boots or bonnets sky-lights sunshades, awnings"
u,E06C,"LADDERS takes precedencestep-stools adaptation of ladders to use on ships , to use on aircraft scaffolding"
c,E21,EARTH OR ROCK DRILLINGMINING
u,E21B,"EARTH OR ROCK DRILLINGOBTAINING OIL, GAS, WATER, SOLUBLE OR MELTABLE MATERIALS OR A SLURRY OF MINERALS FROM WELLS"
u,E21C,MINING OR QUARRYING
u,E21D,"SHAFTSTUNNELSGALLERIESLARGE UNDERGROUND CHAMBERSsoil-conditioning or soil-stabilising materials cutting machines for mining or quarrying safety devices, transport, rescue, ventilation or drainage"
u,E21F,"SAFETY DEVICES, TRANSPORT, FILLING-UP, RESCUE, VENTILATION, OR DRAINAGE IN OR OF MINES OR TUNNELS"
c,E99,SUBJECT MATTER NOT OTHERWISE PROVIDED FOR IN THIS SECTION
u,E99Z,SUBJECT MATTER NOT OTHERWISE PROVIDED FOR IN THIS SECTION
s,F,MECHANICAL ENGINEERINGLIGHTINGHEATINGWEAPONSBLASTING
c,F01,MACHINES OR ENGINES IN GENERALENGINE PLANTS IN GENERALSTEAM ENGINES
u,F01B,"MACHINES OR ENGINES, IN GENERAL OR OF POSITIVE-DISPLACEMENT TYPE, e.g. STEAM ENGINESof rotary-piston or oscillating-piston type of non-positive-displacement type combustion engines internal-combustion aspects of reciprocating-piston engines , machines for liquids , crankshafts, crossheads, connecting-rods flywheels gearings for interconverting rotary motion and reciprocating motion in general pistons, piston-rods, cylinders, for engines in general"
u,F01C,"ROTARY-PISTON OR OSCILLATING-PISTON MACHINES OR ENGINEScombustion engines internal-combustion aspects , machines for liquids ,"
u,F01D,"NON-POSITIVE-DISPLACEMENT MACHINES OR ENGINES, e.g. STEAM TURBINEScombustion engines machines or engines for liquids , non-positive-displacement pumps"
u,F01K,"STEAM ENGINE PLANTSSTEAM ACCUMULATORSENGINE PLANTS NOT OTHERWISE PROVIDED FORENGINES USING SPECIAL WORKING FLUIDS OR CYCLESgas-turbine or jet-propulsion plants steam generation nuclear power plants, engine arrangements therein"
u,F01L,CYCLICALLY OPERATING VALVES FOR MACHINES OR ENGINES
u,F01M,LUBRICATING OF MACHINES OR ENGINES IN GENERALLUBRICATING INTERNAL-COMBUSTION ENGINESCRANKCASE VENTILATING
u,F01N,"GAS-FLOW SILENCERS OR EXHAUST APPARATUS FOR MACHINES OR ENGINES IN GENERALGAS-FLOW SILENCERS OR EXHAUST APPARATUS FOR INTERNAL-COMBUSTION ENGINESarrangements in connection with gas exhaust of propulsion units in vehicles combustion-air intake silencers specially adapted for, or arranged on, internal-combustion engines protecting against, or damping, noise in general"
u,F01P,"COOLING OF MACHINES OR ENGINES IN GENERALCOOLING OF INTERNAL-COMBUSTION ENGINESarrangements in connection with cooling of propulsion units in vehicles heat-transfer, heat-exchange or heat-storage materials heat-exchange in general, radiators"
c,F02,COMBUSTION ENGINESHOT-GAS OR COMBUSTION-PRODUCT ENGINE PLANTS
u,F02B,INTERNAL-COMBUSTION PISTON ENGINESCOMBUSTION ENGINES IN GENERALgas-turbine plants hot-gas or combustion-product positive-displacement engine plants
u,F02C,GAS-TURBINE PLANTSAIR INTAKES FOR JET-PROPULSION PLANTSCONTROLLING FUEL SUPPLY IN AIR-BREATHING JET-PROPULSION PLANTSconstruction of turbines jet-propulsion plants construction of compressors or fans combustion apparatus in which combustion takes place in a fluidised bed of fuel or other particles generating combustion products of high pressure or high velocity using gas turbines in compression refrigeration plants
u,F02D,"CONTROLLING COMBUSTION ENGINES vehicle fittings, acting on a single sub-unit only, for automatically controlling vehicle speed  conjoint control of vehicle sub-units of different type or different function, road vehicle drive control systems for purposes other than the control of a single sub-unit"
u,F02F,"CYLINDERS, PISTONS, OR CASINGS FOR COMBUSTION ENGINESARRANGEMENTS OF SEALINGS IN COMBUSTION ENGINES"
u,F02G,"HOT-GAS OR COMBUSTION-PRODUCT POSITIVE-DISPLACEMENT ENGINE PLANTSsteam engine plants, special vapour plants, plants operating on either hot gas or combustion-product gases together with other fluid gas-turbine plants jet-propulsion plants USE OF WASTE HEAT OF COMBUSTION ENGINES, NOT OTHERWISE PROVIDED FOR"
u,F02K,"JET-PROPULSION PLANTSarrangement or mounting of jet-propulsion plants in land vehicles or vehicles in general arrangement or mounting of jet-propulsion plants in waterborne vessels controlling aircraft attitude, flight direction or altitude by jet reaction , arrangement or mounting of jet-propulsion plants in aircraft , plants characterised by the power of the working fluid being divided between jet propulsion and another form of propulsion, e.g. propeller, , features of jet-propulsion plants common to gas-turbine plants, air intakes or fuel supply control of air-breathing jet-propulsion plants"
u,F02M,SUPPLYING COMBUSTION ENGINES IN GENERAL WITH COMBUSTIBLE MIXTURES OR CONSTITUENTS THEREOF
u,F02N,"STARTING OF COMBUSTION ENGINESSTARTING AIDS FOR SUCH ENGINES, NOT OTHERWISE PROVIDED FOR"
u,F02P,"IGNITION, OTHER THAN COMPRESSION IGNITION, FOR INTERNAL-COMBUSTION ENGINESTESTING OF IGNITION TIMING IN COMPRESSION-IGNITION ENGINESspecially adapted for rotary-piston or oscillating-piston engines ignition of combustion apparatus in general, glowing plugs measuring of physical variables in general controlling in general data processing in general electrical components in general, see section Hsparking plugs"
c,F03,"MACHINES OR ENGINES FOR LIQUIDSWIND, SPRING, OR WEIGHT MOTORSPRODUCING MECHANICAL POWER OR A REACTIVE PROPULSIVE THRUST, NOT OTHERWISE PROVIDED FOR"
u,F03B,MACHINES OR ENGINES FOR LIQUIDSmachines or engines for liquids and elastic fluids positive-displacement engines for liquids positive-displacement machines for liquids
u,F03C,POSITIVE-DISPLACEMENT ENGINES DRIVEN BY LIQUIDSpositive-displacement engines for liquids and elastic fluids positive-displacement machines for liquids fluid-pressure actuators fluid gearing
u,F03D,WIND MOTORS
u,F03G,"SPRING, WEIGHT, INERTIA, OR LIKE MOTORSMECHANICAL-POWER-PRODUCING DEVICES OR MECHANISMS, NOT OTHERWISE PROVIDED FOR OR USING ENERGY SOURCES NOT OTHERWISE PROVIDED FORarrangements in connection with power supply in vehicles from force of nature electric propulsion with power supply in vehicles from force of nature"
u,F03H,"PRODUCING A REACTIVE PROPULSIVE THRUST, NOT OTHERWISE PROVIDED FORfrom combustion products"
c,F04,POSITIVE-DISPLACEMENT MACHINES FOR LIQUIDSPUMPS FOR LIQUIDS OR ELASTIC FLUIDS
u,F04B,"POSITIVE-DISPLACEMENT MACHINES FOR LIQUIDSPUMPSmachines for liquids, or pumps, of rotary-piston or oscillating-piston type  non-positive-displacement pumps  pumping of fluid by direct contact of another fluid or by using inertia of fluid to be pumped"
u,F04C,"ROTARY-PISTON, OR OSCILLATING-PISTON, POSITIVE-DISPLACEMENT MACHINES FOR LIQUIDSengines driven by liquids ROTARY-PISTON, OR OSCILLATING-PISTON, POSITIVE-DISPLACEMENT PUMPSengine fuel-injection pumps"
u,F04D,NON-POSITIVE-DISPLACEMENT PUMPSengine fuel-injection pumps ion pumps electrodynamic pumps
u,F04F,PUMPING OF FLUID BY DIRECT CONTACT OF ANOTHER FLUID OR BY USING INERTIA OF FLUID TO BE PUMPEDcontainers or packages with special means for dispensing liquid or semi-liquid contents by internal gaseous pressure SIPHONS
c,F15,FLUID-PRESSURE ACTUATORSHYDRAULICS OR PNEUMATICS IN GENERAL
u,F15B,"SYSTEMS ACTING BY MEANS OF FLUIDS IN GENERALFLUID-PRESSURE ACTUATORS, e.g. SERVOMOTORSDETAILS OF FLUID-PRESSURE SYSTEMS, NOT OTHERWISE PROVIDED FOR"
u,F15C,"FLUID-CIRCUIT ELEMENTS PREDOMINANTLY USED FOR COMPUTING OR CONTROL PURPOSEStransducers fluid dynamics in general computers comprising fluid elements ,"
u,F15D,"FLUID DYNAMICS, i.e. METHODS OR MEANS FOR INFLUENCING THE FLOW OF GASES OR LIQUIDS"
c,F16,ENGINEERING ELEMENTS OR UNITSGENERAL MEASURES FOR PRODUCING AND MAINTAINING EFFECTIVE FUNCTIONING OF MACHINES OR INSTALLATIONSTHERMAL INSULATION IN GENERAL
u,F16B,"DEVICES FOR FASTENING OR SECURING CONSTRUCTIONAL ELEMENTS OR MACHINE PARTS TOGETHER, e.g. NAILS, BOLTS, CIRCLIPS, CLAMPS, CLIPS OR WEDGESJOINTS OR JOINTINGcouplings for transmitting rotation"
u,F16C,"SHAFTSFLEXIBLE SHAFTSMECHANICAL MEANS FOR TRANSMITTING MOVEMENT IN A FLEXIBLE SHEATHINGELEMENTS OF CRANKSHAFT MECHANISMSPIVOTSPIVOTAL CONNECTIONSROTARY ENGINEERING ELEMENTS OTHER THAN GEARING, COUPLING, CLUTCH OR BRAKE ELEMENTSBEARINGS"
u,F16D,"COUPLINGS FOR TRANSMITTING ROTATIONgearing for conveying rotation , e.g. fluid gearing CLUTCHESdynamo-electric clutches clutches using electrostatic attraction BRAKESelectrodynamic brake systems for vehicles in general dynamo-electric brakes"
u,F16F,SPRINGSSHOCK-ABSORBERSMEANS FOR DAMPING VIBRATION
u,F16G,"BELTS, CABLES, OR ROPES, PREDOMINANTLY USED FOR DRIVING PURPOSESCHAINSFITTINGS PREDOMINANTLY USED THEREFOR"
u,F16H,GEARING
u,F16J,PISTONSCYLINDERSPRESSURE VESSELS IN GENERALSEALINGS
u,F16K,VALVESTAPSCOCKSACTUATING-FLOATSDEVICES FOR VENTING OR AERATING
u,F16L,"PIPESJOINTS OR FITTINGS FOR PIPESSUPPORTS FOR PIPES, CABLES OR PROTECTIVE TUBINGMEANS FOR THERMAL INSULATION IN GENERAL"
u,F16M,"FRAMES, CASINGS OR BEDS OF ENGINES, MACHINES OR APPARATUS, NOT SPECIFIC TO ENGINES, MACHINES OR APPARATUS PROVIDED FOR ELSEWHERESTANDSSUPPORTS"
u,F16N,LUBRICATING
u,F16P,SAFETY DEVICES IN GENERAL
u,F16S,"CONSTRUCTIONAL ELEMENTS IN GENERALSTRUCTURES BUILT-UP FROM SUCH ELEMENTS, IN GENERAL"
u,F16T,STEAM TRAPS OR LIKE APPARATUS FOR DRAINING-OFF LIQUIDS FROM ENCLOSURES PREDOMINANTLY CONTAINING GASES OR VAPOURS
c,F17,STORING OR DISTRIBUTING GASES OR LIQUIDS
u,F17B,"GAS-HOLDERS OF VARIABLE CAPACITYself-acting gas cut-off devices , flame traps gas mixers , , construction or assembling of bulk storage containers employing civil-engineering techniques gas compressors valves damping pulsations in valves or pipes , pipes stopping devices for gas mains vessels adapted for storing compressed, liquefied, or solidified gases gas distribution systems detecting leakage , supervising or alarm devices , control of combustion in burners gas flow or pressure regulators"
u,F17C,"VESSELS FOR CONTAINING OR STORING COMPRESSED, LIQUEFIED, OR SOLIDIFIED GASESFIXED-CAPACITY GAS-HOLDERSFILLING VESSELS WITH, OR DISCHARGING FROM VESSELS, COMPRESSED, LIQUEFIED, OR SOLIDIFIED GASESstoring fluids in natural or artificial cavities or chambers in the earth construction or assembling of bulk storage containers employing civil-engineering techniques variable-capacity gas-holders liquefaction or refrigeration machines, plants, or systems"
u,F17D,"PIPE-LINE SYSTEMSPIPE-LINESdistributing water pumps or compressors fluid dynamics valves or the like pipes, laying pipes, supports, joints, branches, repairing, work on the entire line, accessories steam traps or the like fluid-pressure electric cables"
c,F21,LIGHTING
u,F21H,INCANDESCENT MANTLESOTHER INCANDESCENT BODIES HEATED BY COMBUSTION
u,F21K,NON-ELECTRIC LIGHT SOURCES USING LUMINESCENCELIGHT SOURCES USING ELECTROCHEMILUMINESCENCELIGHT SOURCES USING CHARGES OF COMBUSTIBLE MATERIALLIGHT SOURCES USING SEMICONDUCTOR DEVICES AS LIGHT-GENERATING ELEMENTSLIGHT SOURCES NOT OTHERWISE PROVIDED FOR
u,F21L,"LIGHTING DEVICES OR SYSTEMS THEREOF, BEING PORTABLE OR SPECIALLY ADAPTED FOR TRANSPORTATION"
u,F21S,NON-PORTABLE LIGHTING DEVICESSYSTEMS THEREOFVEHICLE LIGHTING DEVICES SPECIALLY ADAPTED FOR VEHICLE EXTERIORS
u,F21V,"FUNCTIONAL FEATURES OR DETAILS OF LIGHTING DEVICES OR SYSTEMS THEREOFSTRUCTURAL COMBINATIONS OF LIGHTING DEVICES WITH OTHER ARTICLES, NOT OTHERWISE PROVIDED FOR"
u,F21W,"INDEXING SCHEME ASSOCIATED WITH SUBCLASSES , ,  and , RELATING TO USES OR APPLICATIONS OF LIGHTING DEVICES OR SYSTEMS"
u,F21Y,"INDEXING SCHEME ASSOCIATED WITH SUBCLASSES , ,  and , RELATING TO THE FORM OR THE KIND OF THE LIGHT SOURCES OR OF THE COLOUR OF THE LIGHT EMITTED"
c,F22,STEAM GENERATION
u,F22B,"METHODS OF STEAM GENERATIONSTEAM BOILERSsteam engine plants where engine aspects predominate removal of combustion products or residues, e.g. cleaning of the combustion contaminated surfaces of tubes of boilers, domestic central-heating systems using steam heat exchange or heat transfer in general generation of vapour in the cores of nuclear reactors"
u,F22D,"PREHEATING, OR ACCUMULATING PREHEATED, FEED-WATER FOR STEAM GENERATIONFEED-WATER SUPPLY FOR STEAM GENERATIONCONTROLLING WATER LEVEL FOR STEAM GENERATIONAUXILIARY DEVICES FOR PROMOTING WATER CIRCULATION WITHIN STEAM BOILERS"
u,F22G,"SUPERHEATING OF STEAMsteam-separating arrangements in boilers  removal of combustion products or residues, e.g. cleaning of the combustion contaminated surfaces of tubes of boilers,"
c,F23,COMBUSTION APPARATUSCOMBUSTION PROCESSES
u,F23B,"METHODS OR APPARATUS FOR COMBUSTION USING ONLY SOLID FUELfor combustion of fuels that are solid at room temperatures, but burned in melted form, e.g. candle wax, , , using solid fuel suspended in air , using solid fuel suspended in liquids , using solid fuel together with fluid fuel or with solid fuel suspended in air, simultaneously or alternately, ,"
u,F23C,METHODS OR APPARATUS FOR COMBUSTION USING FLUID FUEL OR SOLID FUEL SUSPENDED IN AIRburners
u,F23D,BURNERS
u,F23G,CREMATION FURNACESCONSUMING WASTE OR LOW GRADE FUELS BY COMBUSTION
u,F23H,GRATESinlets for fluidisation air for fluidised bed combustion apparatus CLEANING OR RAKING GRATES
u,F23J,"REMOVAL OR TREATMENT OF COMBUSTION PRODUCTS OR COMBUSTION RESIDUESFLUEScombustion apparatus for consuming smoke or fumes, e.g. exhaust gases,"
u,F23K,FEEDING FUEL TO COMBUSTION APPARATUSfuel feeders specially adapted for fluidised bed combustion apparatus
u,F23L,SUPPLYING AIR OR NON-COMBUSTIBLE LIQUIDS OR GASES TO COMBUSTION APPARATUS IN GENERALfirebridges with means for feeding air or steam baffles or shields with air supply passages VALVES OR DAMPERS SPECIALLY ADAPTED FOR CONTROLLING AIR SUPPLY OR DRAUGHT IN COMBUSTION APPARATUSINDUCING DRAUGHT IN COMBUSTION APPARATUSTOPS FOR CHIMNEYS OR VENTILATING SHAFTSTERMINALS FOR FLUES
u,F23M,"CASINGS, LININGS, WALLS OR DOORS SPECIALLY ADAPTED FOR COMBUSTION CHAMBERS, e.g. FIREBRIDGESDEVICES FOR DEFLECTING AIR, FLAMES OR COMBUSTION PRODUCTS IN COMBUSTION CHAMBERSSAFETY ARRANGEMENTS SPECIALLY ADAPTED FOR COMBUSTION APPARATUSDETAILS OF COMBUSTION CHAMBERS, NOT OTHERWISE PROVIDED FOR"
u,F23N,REGULATING OR CONTROLLING COMBUSTIONcontrol devices specially adapted for combustion apparatus in which combustion takes place in a fluidised bed of fuel or other particles condition responsive controls for regulating combustion in domestic stoves with open fires for solid fuel
u,F23Q,IGNITIONdevices for igniting matches  chemical igniters EXTINGUISHING DEVICES
u,F23R,"GENERATING COMBUSTION PRODUCTS OF HIGH PRESSURE OR HIGH VELOCITY, e.g. GAS-TURBINE COMBUSTION CHAMBERSfluidised bed combustion apparatus specially adapted for operation at superatmospheric pressures"
c,F24,HEATINGRANGESVENTILATING
u,F24B,"DOMESTIC STOVES OR RANGES FOR SOLID FUELS for solid fuels in combination with gaseous fuels, liquid fuels or other kinds of energy supply IMPLEMENTS FOR USE IN CONNECTION WITH STOVES OR RANGES"
u,F24C,"DOMESTIC STOVES OR RANGESexclusively for solid fuels DETAILS OF DOMESTIC STOVES OR RANGES, OF GENERAL APPLICATION"
u,F24D,"DOMESTIC- OR SPACE-HEATING SYSTEMS, e.g. CENTRAL HEATING SYSTEMSDOMESTIC HOT-WATER SUPPLY SYSTEMSELEMENTS OR COMPONENTS THEREFORusing steam or condensate extracted or exhausted from steam engine plants for heating purposes"
u,F24F,"AIR-CONDITIONINGAIR-HUMIDIFICATIONVENTILATIONUSE OF AIR CURRENTS FOR SCREENINGremoving dirt or fumes from areas where they are produced vertical ducts for carrying away waste gases from buildings tops for chimneys or ventilating shafts, terminals for flues"
u,F24H,"FLUID HEATERS, e.g. WATER OR AIR HEATERS, HAVING HEAT-GENERATING MEANS, e.g. HEAT PUMPS, IN GENERAL steam generation"
u,F24S,SOLAR HEAT COLLECTORSSOLAR HEAT SYSTEMSfor producing mechanical power from solar energy
u,F24T,GEOTHERMAL COLLECTORSGEOTHERMAL SYSTEMS
u,F24V,"COLLECTION, PRODUCTION OR USE OF HEAT NOT OTHERWISE PROVIDED FOR"
c,F25,REFRIGERATION OR COOLINGCOMBINED HEATING AND REFRIGERATION SYSTEMSHEAT PUMP SYSTEMSMANUFACTURE OR STORAGE OF ICELIQUEFACTION OR SOLIDIFICATION OF GASES
u,F25B,"REFRIGERATION MACHINES, PLANTS OR SYSTEMSCOMBINED HEATING AND REFRIGERATION SYSTEMSHEAT PUMP SYSTEMS"
u,F25C,"PRODUCING, WORKING OR HANDLING ICE"
u,F25D,"REFRIGERATORSCOLD ROOMSICE-BOXESCOOLING OR FREEZING APPARATUS NOT OTHERWISE PROVIDED FORrefrigerated showcases thermally-insulated vessels for domestic use refrigerated vehicles, see the appropriate subclasses of classes containers with thermal insulation in general heat-transfer, heat-exchange or heat-storage materials, e.g. refrigerants, or materials for the production of heat or cold by chemical reactions other than by combustion thermally-insulated vessels for liquefied or solidified gases air-conditioning or air-humidification refrigeration machines, plants, or systems cooling of instruments or comparable apparatus without refrigeration"
u,F25J,"LIQUEFACTION, SOLIDIFICATION, OR SEPARATION OF GASES OR GASEOUS MIXTURES BY PRESSURE AND COLD TREATMENTcryogenic pumps gas storage vessels, gas-holders filling vessels with, or discharging from vessels, compressed, liquefied, or solidified gases refrigeration machines, plants, or systems"
c,F26,DRYING
u,F26B,"DRYING SOLID MATERIALS OR OBJECTS BY REMOVING LIQUID THEREFROMdrying devices for combines racks for drying fruit or vegetables drying foodstuffs drying hair body-drying implements drying household articles drying gases or vapours chemical or physical processes for dewatering or like separating liquids from solids centrifugal apparatus drying ceramics drying yarns or fabrics in association with some other form of treatment drying frames for laundry without heating or positive air circulation, domestic laundry-or spin-driers, wringing or hot pressing laundry furnaces, kilns, ovens"
c,F27,"FURNACESKILNS, OVENS OR RETORTS"
u,F27B,"FURNACES, KILNS, OVENS, OR RETORTS IN GENERALOPEN SINTERING OR LIKE APPARATUScombustion apparatus electric heating"
u,F27D,"DETAILS OR ACCESSORIES OF FURNACES, KILNS, OVENS, OR RETORTS, IN SO FAR AS THEY ARE OF KINDS OCCURRING IN MORE THAN ONE KIND OF FURNACEcombustion apparatus electric heating"
c,F28,HEAT EXCHANGE IN GENERAL
u,F28B,STEAM OR VAPOUR CONDENSERScondensation of vapours condensation during pretreatment of gases prior to electrostatic precipitation of dispersed particles steam engine plants having condensers liquefaction of gases details of heat-exchange or heat-transfer arrangements of general application
u,F28C,"HEAT-EXCHANGE APPARATUS, NOT PROVIDED FOR IN ANOTHER SUBCLASS, IN WHICH THE HEAT-EXCHANGE MEDIA COME INTO DIRECT CONTACT WITHOUT CHEMICAL INTERACTIONheat-transfer, heat-exchange or heat-storage materials  fluid heaters having heat generating means with an intermediate heat-transfer medium coming into direct contact with heat-exchange media details of heat-exchange apparatus of general application"
u,F28D,"HEAT-EXCHANGE APPARATUS, NOT PROVIDED FOR IN ANOTHER SUBCLASS, IN WHICH THE HEAT-EXCHANGE MEDIA DO NOT COME INTO DIRECT CONTACTheat-transfer, heat-exchange or heat-storage materials  fluid heaters having heat generating means and heat transferring means furnaces details of heat-exchange apparatus of general application HEAT STORAGE PLANTS OR APPARATUS IN GENERAL"
u,F28F,"DETAILS OF HEAT-EXCHANGE OR HEAT-TRANSFER APPARATUS, OF GENERAL APPLICATIONheat-transfer, heat-exchange or heat-storage materials water or air traps, air venting"
u,F28G,"CLEANING OF INTERNAL OR EXTERNAL SURFACES OF HEAT-EXCHANGE OR HEAT-TRANSFER CONDUITS, e.g. WATER TUBES OF BOILERScleaning pipes or tubes in general devices or arrangements for removing water, minerals, or sludge from boilers while the boiler is in operation, or which remain in position while the boiler is in operation, or are specifically adapted to boilers without any other utility removal or treatment of combustion products or combustion residues removing ice from heat-exchange apparatus"
c,F41,WEAPONS
u,F41A,"FUNCTIONAL FEATURES OR DETAILS COMMON TO BOTH SMALLARMS AND ORDNANCE, e.g. CANNONSMOUNTINGS FOR SMALLARMS OR ORDNANCE"
u,F41B,"WEAPONS FOR PROJECTING MISSILES WITHOUT USE OF EXPLOSIVE OR COMBUSTIBLE PROPELLANT CHARGEWEAPONS NOT OTHERWISE PROVIDED FORprojectiles for fishing, e.g. fish-spears,  sports implements for throwing , e.g. boomerangs  stationary apparatus for projecting sports balls, e.g. tennis balls,  throwing or slinging toys knives, axes  projectiles or missiles other than those incorporating springs as projecting means"
u,F41C,"SMALLARMS, e.g. PISTOLS OR RIFLESprojecting missiles without use of explosive or combustible propellant charge ACCESSORIES THEREFOR"
u,F41F,"APPARATUS FOR LAUNCHING PROJECTILES OR MISSILES FROM BARRELS, e.g. CANNONSsmallarms LAUNCHERS FOR ROCKETS OR TORPEDOESHARPOON GUNSfunctional features or details common to both smallarms and ordnance, mountings therefor projecting missiles without use of explosive or combustible propellant charge"
u,F41G,WEAPON SIGHTSAIMINGoptical aspects thereof
u,F41H,"ARMOURARMOURED TURRETSARMOURED OR ARMED VEHICLESMEANS OF ATTACK OR DEFENCE, e.g. CAMOUFLAGE, IN GENERAL"
u,F41J,TARGETSTARGET RANGESBULLET CATCHERS
c,F42,AMMUNITIONBLASTING
